Id,Fecha,Ruta,Operador,Trayecto,Modelo del Avion,Registro,Total a Bordo,Pasajeros a bordo,Tripulantes a bordo,Total Fallecidos,Fatalidad Pasajeros,Fatalidad Tripulantes,Fatalidad en Tierra,Año,Tipo de Operador,Origen
450,1936-12-23,"Dallas,Texas",Braniff Airways,Test flight,Lockheed 10 Electra,NC14905,6,4,2,6,4,2,0,1936,Comercial,United States
452,1936-12-27,"Newhall,California",United Air Lines,Oakland - San Francisco - Los Angeles,Boeing 247D,NC13355,12,10,2,12,10,2,0,1936,Comercial,United States
453,1937-01-11,"Playa V icente,Veracruz,Mexico",Mexicana,Mexico City - Minatitlán - Mérida,Lockheed 10E Electra,X-ABEO,9,6,3,9,6,3,0,1937,Comercial,No encontrado
454,1937-01-12,"Newhall,California",Western Air Express,Salt Lake City - Burbank,Boeing 247D,NC13315,13,11,2,5,4,1,0,1937,Comercial,United States
455,1937-01-26,"Oran,Algeria",Sabena,Elizabethville - Gao - Colomb-Béchar - Oran - Brussels,Sabca S-73,OO-AGR,12,8,4,12,8,4,0,1937,Comercial,Belgium
456,1937-02-09,"San Francisco,California",United Air Lines,Los Angeles - San Francisco - Oakland,Douglas DC-3A,NC16073,11,9,2,11,9,2,0,1937,Comercial,United States
457,1937-02-19,"McPherson Ranges,Queensland,Australia",Airlines of Australia,Brisbane - Sidney,Stinson Model A,VH-UHH,7,5,2,5,3,2,0,1937,Comercial,Australia
458,1937-03-12,"Bathurst,Gambia",Deutsche Lufthansa,"Las Palmas, Canary Islands - Bathhurst, Gambia",Heinkel He-111V2,D-ALIX,4,0,4,4,0,4,0,1937,Comercial,Germany
459,1937-03-24,"Ouroux,France",Imperial Airways,"Southhampton, England - Alexandria, Egypt",Short  S-23 (flying boat),G-ADVA,6,1,5,5,1,4,0,1937,Comercial,United Kingdom
460,1937-03-25,"Clifton,Pennsylvania",Trans Continental and Western Air,Newark - Camden - Pittsburg,Douglas DC-2-112,NC13730,13,10,3,13,10,3,0,1937,Comercial,United States
461,1937-03-26,"Wetnum,Germany",Deutsche Lufthansa,Desconocido,Junkers JU-52/3m,D-UPOZ,6,4,2,0,0,0,0,1937,Comercial,Germany
462,1937-05-06,"Lakehurst,New Jersey",Deutsche Zeppelin Reederei,Frankfurt - Lakehurst N.J.,Zeppelin LZ-129,D-LZ-129,97,36,61,35,13,22,1,1937,Comercial,No encontrado
463,1937-05-20,"Stuttgart,Germany",Deutsche Lufthansa,Desconocido,Heinkel He-70,D-UXUV,4,2,2,4,2,2,0,1937,Comercial,Germany
464,1937-06-02,Desertores Island,Fuerzs Aerea De Chile,Puerto Montt - Punta Arenas,Sirkorsky S-43 (flying boat),2,9,5,4,9,5,4,0,1937,Comercial,Guernsey
466,1937-07-02,"Lae,New Guinea",Private - Purdue Reasearch Foundation,Lae - Howland Island,Lockheed 10E Electra,NR16020,2,0,2,2,0,2,0,1937,Comercial,United States
467,1937-07-28,"Hal,Belgium",KLM Royal Dutch Airlines,Amsterdam - Paris,Douglas DC-2-115L,PH-ALF,15,10,5,15,10,5,0,1937,Comercial,Netherlands
468,1937-08-02,"Wadi Halfa,Sudan",Ala Littoria,"Rome, Italy - Kartoum",Savoia-Marchetti SM73,I-SUSA,9,5,4,9,5,4,0,1937,Comercial,Italy
469,1937-08-02,"Cristobal,Panama",Pan American Grace Airways,"Santiago, Chili - Cristobal, Panama",Sikorsky S-43,NC15065,14,11,3,14,11,3,0,1937,Comercial,United States
470,1937-08-06,"Bistrita,Romania",Aeroflot,Desconocido,Douglas DC-2,CCCP-M25,5,2,3,5,2,3,0,1937,Comercial,No encontrado
471,1937-08-08,"Chilang Point,Bias Bay,China",China National Aviation Corporation,Canton - Shanghi,Sikorsky S-43,NC16930,11,8,3,3,0,3,0,1937,Comercial,United States
472,1937-08-10,"Daytona Beach,Florida",Eastern Air Lines,Chicago - Daytona,Douglas DC-2,NC-13739,9,7,2,4,2,2,0,1937,Comercial,United States
473,1937-08-23,"San Luis,Argentina",Pan American Grace Airways,Mendosa - Cordoba,Douglas DC-2,NC14298,3,0,3,3,0,3,0,1937,Comercial,United States
474,1937-08-27,"Wau,Papua New Guinea",Guinea Airways,Desconocido,Stinson SR-7 Reliant,VH-URC,1,0,1,1,0,1,1,1937,Comercial,Australia
475,1937-10-01,"Phaleron Bay,Greece",Imperial Airways,"Alexandria, Egypt  - Athens, Greece",Short Empire flying boat,G-ADVC,14,9,5,2,2,0,0,1937,Comercial,United Kingdom
476,1937-10-06,"Palembang,Netherlands Indies",KLM Royal Dutch Airlines,Palembang - Singapore,Douglas DC-3,PH-ALS,11,7,4,4,1,3,0,1937,Comercial,Netherlands
477,1937-10-17,"Haydens Peak,Wyoming",United Air Lines,Newark - Chicago - Cheyenne - Salt Lake City - Los Angeles,Douglas DC-3,NC16074,19,16,3,19,16,3,0,1937,Comercial,United States
478,1937-10-27,Western Africa,Air France,Dakar - Casablanca,Dewoitine D-333,F-ALQA,7,2,5,7,2,5,0,1937,Comercial,France
479,1937-11-11,"Warsaw,Poland",Lot Polish Airlines,Krakow - Warsaw,Lockheed 10 Electra,SP-AYD,11,9,2,4,2,2,0,1937,Comercial,Poland
480,1937-11-12,"Mannheim,Germany",Deutsche Lufthansa,Berlin - Mannheim,Heinkel He-111,D-AXAV,12,9,3,10,7,3,0,1937,Comercial,Germany
481,1937-11-12,"Warsaw,Poland",LOT,Krakow - Warsaw,Lockhed 10 Electra,SP-AYD,11,9,2,4,2,2,0,1937,Comercial,Poland
482,1937-11-16,"Ostende,Belgium",Sabena,Cologne - Brussels - London,Junkers JU-52/3m,OO-AUB,11,8,3,11,8,3,0,1937,Comercial,Belgium
483,1937-11-26,"Croydon,United Kingdom",Deutsche Lufthansa,Desconocido,Junkers JU-52,D-AGAV,3,0,3,3,0,3,0,1937,Comercial,Germany
484,1937-12-04,"Munich,Germany",Ala Littoria,Rome - Munich - Berlin,Junkers JU-52,I-BAUS,17,14,3,4,4,0,0,1937,Comercial,Italy
485,1937-12-05,"Brindisi Harbor,Italy",Imperial Airways,India - London,Short Empire Flying Boat,G-ADUZ,19,13,6,2,1,1,0,1937,Comercial,United Kingdom
486,1937-12-05,"Brindisi,Italy",Imperial Airways,Desconocido,Short S-23 (flying boat),G-ADUZ,8,4,4,2,1,1,0,1937,Comercial,United Kingdom
487,1937-12-08,"Saint Sauveur,France",Air France,Marseille - Lyon - Paris,Potez 621,F-AOTZ,7,6,1,2,1,1,0,1937,Comercial,France
488,1937-12-24,"Kasperske Hory,Czechoslovakia",Air France,Bucharest - Vienna - Prague - Paris,Wibault 283-T12,F-AMYD,3,1,2,3,1,2,0,1937,Comercial,France
489,1938-01-04,"Frankfurt,Germany",Lufthansa,Milan - Frankfurt,Junkers JU-38,D-ABUR,6,3,3,6,3,3,0,1938,Comercial,Germany
490,1938-01-10,"Bozeman,Montana",Northwest Orient Airlines,Seattle - Spokane - Butte - Billings - Chicago,Lockheed 14H Super Electra,NC-17388,10,8,2,10,8,2,0,1938,Comercial,United States
491,1938-01-11,"Pago Pago,U.S. Samoa",Pan American World Airways,Oakland - Honolulu - Kingman Reef - Pago Pago - Auckland,Sikorsky S-42 (flying boat),NC16734,7,0,7,7,0,7,0,1938,Comercial,United States
492,1938-01-12,"North Pine,Ontario,Canada",General Airways,Sioux Lookout - Hudson,Stinson Reliant SR-9,CF-BEI,1,0,1,1,0,1,0,1938,Comercial,Canada
493,1938-02-02,"San Clemente Island,California",Military - U.S. Navy / Military - U.S. Navy,Training,Consolidated PBY-2 / Consolidated PBY-2,04062 / 0463,14,0,14,11,0,11,0,1938,Militar,No encontrado
494,1938-02-05,"Kandalaksha,Russia",TsAGI,Moscow - Murmansk,V6 (airship),CCCP-V6,19,0,19,13,0,13,0,1938,Comercial,No encontrado
495,1938-02-09,"Guadalupe,Mexico",Mexicana,Test flight,Lockheed 10 Electra,XA-BAS,2,0,0,2,0,0,0,1938,Comercial,Mexico
496,1938-02-09,"Marseille,France",Air France,"Marseille, France - Ajaccio, Corsica",Lioré-et-Olivier H-242,F-ANPB,12,7,5,8,5,3,0,1938,Comercial,France
497,1938-02-13,Mediterranean Sea,Ala Littoria SA,Cadiz - Pollença -Alghero - Rome,Cant Z-506,I-ORIA,14,10,4,14,10,4,0,1938,Comercial,Italy
498,1938-02-22,"Pontoise,France",Deutsche Lufthansa,"Berlin, Germany - Paris, France",Junkers JU.52,D-APAR,3,0,0,3,0,0,0,1938,Comercial,Germany
499,1938-03-01,"Wawona,Cailifornia",Trans Continental and Western Air,"San Francisco - Winslow, AZ,  Burbank, CA",Douglas DC-2-112,NC13789,9,6,3,9,6,3,0,1938,Comercial,United States
500,1938-03-07,"Datia,India",Air France,"Hanoi, Vietnam - Paris, France",Potez 621,F-ANQR,7,3,4,7,3,4,0,1938,Comercial,France
501,1938-03-08,"Somerton,Australia",Australian National Airways,Training,De Havilland DH-60,VH-UNU,1,0,1,1,0,1,0,1938,Comercial,Australia
502,1938-03-23,"Corsavy,France",Air France,Dakar - Casablanca - Oran - Toulouse - Paris,Dewoitine D-338,F-AQBB,8,5,3,8,5,3,0,1938,Comercial,France
503,1938-04-30,"Formia,Italy",Ala Littoria,Brindisi - Rome,Junkers JU-52,I-BAUS,19,14,5,19,14,5,0,1938,Comercial,Italy
504,1938-05-05,"Balbuena,Mexico",Lineas Aéreas Mineras,Mexico City - Juarez,Lockheed Vega 5B,XA-BFR,6,5,1,1,5,1,0,1938,Comercial,Mexico
506,1938-05-16,"Saugus,California",Northwest Orient Airlines,"Burbank,- St. Paul",Lockheed 14-H2 Super Electra,NC17394,9,7,2,9,7,2,0,1938,Comercial,United States
507,1938-05-22,"Sao Paulo,Brazil",Cruzeiro do Sul,Santos - Sao Paulo - Rio de Janeiro - Natal,Junkers JU-52/3m,PP-CBC,17,14,3,6,6,0,0,1938,Comercial,Brazil
508,1938-05-24,"Cleveland,Ohio",United Air Lines,Newark - Cleveland - Chicago,Douglas DST-A-207A,NC18108,10,7,3,10,7,3,0,1938,Comercial,United States
509,1938-05-27,"Alberno Canal,BC,Canada",Ginger Coote Airways,Vancouver - Zeballos,Fairchild 51,CF-AUX,1,0,1,1,0,1,0,1938,Comercial,Canada
510,1938-05-27,"Langeoog,Germany",Deutsche Lufthansa,Desconocido,Heinkel 116,D-ATIO,3,0,3,3,0,3,0,1938,Comercial,Germany
511,1938-06-08,"Singida,Tanzania",Wilson Airways,Desconocido,De Havilland DH-85,VP-KBE,3,1,2,3,1,2,0,1938,Comercial,United Kingdom
513,1938-07-08,"Billings,Montana",Northwest Orient Airlines,Seattle - Spokane - Helena - Billings - Fargo,Lockheed 14 Super Electra,NC17383,10,8,2,1,1,0,0,1938,Comercial,United States
514,1938-07-14,"Sardinia,Italy",Ala Littoria,Cagliari - Rome,Savoia Marchetti S-66,I-VOLO,20,16,4,20,16,4,0,1938,Comercial,Italy
515,1938-07-19,Andes,Panagra,Desconocido,Douglas DC-2,NC14272,4,0,4,4,0,4,0,1938,Comercial,United States
516,1938-07-22,"Stulpica,Romania",LOT Polish Airlines,"Warsaw, Poland - Bucharest, Romania",Lockheed 14H Super Electra,SP-BNG,14,12,2,14,12,2,0,1938,Comercial,Poland
517,1938-07-27,"Kisumu,Kenya",Imperial Airways,London - Kisumu - Cape Town,Armstrong-Withworth Atlanta,G-ABTG,4,0,4,4,0,4,0,1938,Comercial,United Kingdom
518,1938-07-29,Pacific Ocean between Manila and Guam,Pan American World Airways,Alameda - Manila,Martin M-130 (flying boat),NC14714,15,6,9,15,6,9,0,1938,Comercial,United States
519,1938-08-10,"Debrecen,Hungary",Magyar Legiforagalmi,Desconocido,Ford Tri-motor F-VIII,HA-FNC,12,10,2,12,10,2,0,1938,Comercial,Hungary
520,1938-08-10,"Shishijima,Japan",Dai Nippon,Desconocido,Douglas DF-151,J-ANES,6,3,3,6,3,3,0,1938,Comercial,No encontrado
521,1938-08-12,"San Andres Tuxtla,VeraCruz,Mexico",Mexicana,Villahermosa - Veracruz - Mexico City,Lockheed 10E Electra,X-ABAS,11,8,3,11,8,3,0,1938,Comercial,No encontrado
522,1938-08-13,"Kiel,Germany",CSA Czech Airlines,Prague - Strasbourg - Paris,Savoia-Marchetti SM73,OK-BAG,17,14,3,16,13,3,0,1938,Comercial,Czech Republic
523,1938-08-15,"Guanabara,Brazil",Syndicato Condor,Guanabara - Victoria,Junkers JU-52/3m,PP-CAT,9,5,4,9,5,4,0,1938,Comercial,Brazil
524,1938-08-18,"Bucharest,Romania",LOT Polish Airlines,Desconocido,Lockheed 14 Super Electra,SP-BNJ,7,4,3,0,0,0,0,1938,Comercial,Poland
525,1938-08-18,"Montnago,Italy",Macchi,Test flight,Macchi C-94,I-NILO,15,13,2,15,13,2,0,1938,Comercial,Italy
526,1938-08-24,"Wangmoon,China",China National Aviation Corporation,Hong Kong - Chungking,Douglas DC-2,32,17,13,4,14,12,2,0,1938,Comercial,No encontrado
528,1938-08-29,"Tucumcari,New Mexico",Transcontinental &Western Air,Burbank - Winslow - Albuquerque,Ford Tri-motor,NC17316,11,8,3,0,0,0,0,1938,Comercial,United States
529,1938-08-29,"Innisfail,Australia",North Queensland Airways,Townsville - Innisfail - Cairns,De Havilland DH-84,VH-UXK,9,8,1,5,4,1,0,1938,Comercial,Australia
530,1938-10-01,"Bathurst,Gambia",Deutsche Lufthansa,"Frankfurt, Germany - Milan, Italy",Dornier DO.18 (float plane),D-AROZ,4,0,4,4,0,4,0,1938,Comercial,Germany
531,1938-10-01,"Grisons,Switzerland",Deutsche Lufthansa,"Frankfurt, Germany - Milan, Italy",Junkers JU-52/3m,D-AVFB,13,10,3,13,10,3,0,1938,Comercial,Germany
532,1938-10-10,"Soest,Germany",Sabena,Brussels - Düsseldorf - Berlin,Savbia-Marchetti  S-73P,OO-AGT,20,16,4,20,16,4,0,1938,Comercial,Belgium
533,1938-10-25,"Mt. Dandenong,Australia",Australian National Airways,Adelaide - Melbourne,Douglas DC-2-112,VH-UYC,18,14,4,18,14,4,0,1938,Comercial,Australia
535,1938-11-04,"Channel Islands,Jersey",Jersey Airways,Jersey - Southhampton,de Havilland DH-86,G-ACZN,14,13,1,14,13,1,1,1938,Comercial,United Kingdom
536,1938-11-14,"Schiphol,Amsterdam",KLM Royal Dutch Airlines,Berlin - Amsterdam,Douglas DC-3,PH-ARY,19,14,5,6,2,4,0,1938,Comercial,Netherlands
537,1938-11-18,"Regina,Saskatchewan,Canada",Trans Canada Air Lines,Winnipeg - Regina - Vancouver,Lockheed 14 Electra,CF-TCL,2,0,2,2,0,2,0,1938,Comercial,Canada
538,1938-11-26,"Bathurst,Gambia",Deutsche Lufthansa,Desconocido,Junkers JU90V2,D-AIVI,15,10,5,12,9,3,0,1938,Comercial,Germany
539,1938-11-27,"Bagdad,Iraq",Imperial Airways,Southampton - Sydney,Short Empire Flying Boat,G-AETW,6,0,6,4,0,4,0,1938,Comercial,United Kingdom
540,1938-11-29,"Point Reyes,California",United Air Lines,"Seattle, WA - Medford, OR - Oakland,CA",Douglas DC 3-A-SB-3-G-14,NC16066,7,4,3,5,3,2,0,1938,Comercial,United States
541,1938-12-02,"Mexico City,Mexico",Mexicana,Mexico City - Merida,Lockheed 10E Electra,X-ABAU,8,5,3,8,5,3,0,1938,Comercial,No encontrado
542,1938-12-08,"Kuba Island,Okinawa",Japan Aviation Corporation,Fukuoka - Taihoku,Nakajima A-T2,J-BDOH,15,12,3,10,7,3,0,1938,Comercial,No encontrado
543,1938-12-09,"Amsterdam,Netherlands",KLM Royal Dutch Airlines,Instructional Flight,Lockheed 14-WF62 Super Electra,PH-APE,4,0,4,4,0,4,0,1938,Comercial,Netherlands
545,1939-01-07,"Paris,France",Swissair,Zurich - Geneva - Paris,Douglas DC-2-115B,HB-ITA,17,12,5,5,2,3,0,1939,Comercial,Liechtenstein
546,1939-01-13,"Rio de Janeiro,Brazil",Syndicato Condor,Vitoria - Rio de Janeiro,Junkers JU-52/3m,PP-CAY,10,7,3,10,7,3,0,1939,Comercial,Brazil
547,1939-01-13,"Miles City,Montana",Northwest Orient Airlines,Chicago - Seattle,Lockheed 14-H Super Electra,NC17389,4,2,2,4,2,2,0,1939,Comercial,United States
548,1939-01-18,"Katherine,Australia",Guinea Airways,Katherine - Adelaide,Lockheed 14 Electra,VH-ABI,4,1,3,4,1,3,0,1939,Comercial,Australia
549,1939-01-21,Atlantic Ocean between N.Y. and Bermuda,Imperial Airways,New York City - Bermuda,Short S-23 (flying boat),G-ADUU,13,8,5,3,2,1,0,1939,Comercial,United Kingdom
550,1939-02-12,"Juneau,Alaska",Marine Airways,Ketchikan - Juneau,Fairchild 71(amphibious),NC9777,6,5,1,6,5,1,0,1939,Comercial,United States
551,1939-02-24,"Roubien,France",Deutsche Lufthansa,"Barcelona, Spain - Rome, Italy",Junkers JU-52/3m,D-ALUS,10,6,4,10,6,4,0,1939,Comercial,Germany
552,1939-03-14,"Haren,Belgium",Sabena,London - Brussels,Junkers JU-52,OO-AUA,3,0,3,3,0,3,0,1939,Comercial,Belgium
553,1939-03-16,"Manzanares,Colombia",Deutsche Lufthansa,Desconocido,Junkers JU-86,Sin Dato,8,6,2,8,6,2,0,1939,Comercial,No encontrado
554,1939-03-18,"Adler,Washington",Boeing Aircraft Company,Test flight,Boeing 307 Stratoliner,NX19901,10,8,2,10,8,2,0,1939,Comercial,United States
555,1939-03-26,"Oklahoma City,Oklahoma",Braniff Airlines,Chicago - Kansas City - Wichita - Oklahoma City - Dallas,Douglas DC-2-112,NC13727,12,9,3,8,7,1,0,1939,Comercial,United States
557,1939-05-01,"Lumbo,Mozambique",Imperial Airways,London - Cairo- Mombasa - Dar es-Salaam - Lumbo - Maputo,Short S-23 Empire Flying Boat,G-ADVD,4,0,4,2,0,2,0,1939,Comercial,United Kingdom
558,1939-05-02,"Marrakech,Morocco",Air France,"Casablanca, Morocco - Dakar, Senegal",Dewoitine D-338,F-ARIC,9,6,3,9,6,3,0,1939,Comercial,France
559,1939-05-08,"Guayaquil,Ecuador",Military - Ecuadorian Air Force,Desconocido,Curtiss-Wright C-14 Osprey,Sin Dato,1,0,1,1,0,1,22,1939,Militar,No encontrado
560,1939-06-06,"Schiphol,Amsterdam",KLM Royal Duch Airlines,Training,Douglas DC-2,PH-AKN,4,0,4,0,0,0,1,1939,Comercial,Netherlands
561,1939-06-10,"Vlissingen,The Netherlands",KLM Royal Dutch Airlines,Haamstede - Vlissingen,Koolhoven FK.43,PH-AJK,3,1,2,3,1,2,0,1939,Comercial,Netherlands
562,1939-06-20,Forest-in-Teesdale. United Kingdom,British American Air Services,Heston - Newcastle,de Havilland DH.89 Dragon Rapide,G-AERE,3,1,2,3,1,2,0,1939,Comercial,United Kingdom
563,1939-07-20,"Konstanz,Switzerland",Swissair,Vienna - Zurich,Junkers JU86 Z-2,HB-IXA,6,4,2,6,4,2,0,1939,Comercial,Liechtenstein
564,1939-08-04,"Barcelona,Spain",Deutsche Lufthansa,Cologne - Toulouse - Barcelona - Casablanca,Junkers JU-52/3m,D-AUJG,7,4,3,7,4,3,0,1939,Comercial,Germany
565,1939-08-13,"Rio de Janerio,Brazil",Pan American World Airways,Miami - Rio de Janerio,Sikorsky S43 (flying boat),NC16933,16,12,4,14,10,4,0,1939,Comercial,United States
566,1939-08-15,"Copenhagen,Denmark",British Airways,London - Hamburg - Copenhagen,Lockheed 10 Electra,G-ASEY,6,4,2,5,4,1,0,1939,Comercial,United Kingdom
567,1939-08-28,"Lahore,India",Indian National Airways,Calcutta - Dum Dum,De Havilland D-84,VT-AEL,2,1,1,2,1,1,0,1939,Comercial,India
568,1939-08-30,"Hannover,Germany",Deutsche Lufthansa,Berlin - Hanover - Cologne - London,Junkers JU-52/3m,D-AFOP,7,4,3,7,4,3,0,1939,Comercial,Germany
569,1939-09-26,North Sea,KLM Royal Dutch Airlines,Copenhagen - Amsterdam,Douglas DC-3,PH-ASM,20,15,5,1,1,0,0,1939,Comercial,Netherlands
570,1939-10-10,"Calarmar,Colombia",Scarta,Barranquilla - Girardot,Junkers W-34,C-53,5,3,2,5,3,2,0,1939,Comercial,Canada
571,1939-11-20,"Gosport,England",British Airways,Training,Airspeed Oxford,G-AFFM,2,0,2,2,0,2,0,1939,Comercial,United Kingdom
572,1939-12-18,South of Gibraltar,Iberia Airlines,Tetouan- Seville - Alicante,Junkers JU-52,M-CABA,9,6,3,9,6,3,0,1939,Comercial,Isle of Man
573,1939-12-21,Malta-Luqa,British Airways,Egypt - England,Lockheed 14 Super Electra,G-AFYU,8,6,2,5,3,2,0,1939,Comercial,United Kingdom
574,1939-12-24,"Mogador,Morocco",Linee Aeree Italiane,Rome - Rio de Janerio,Savoia-Marchetti SM83,I-ARPA,7,3,4,7,3,4,0,1939,Comercial,Italy
575,1940-01-22,"Denpasar,Indonesia",KNILM,Batavia - Denpasar - Kupang - Darwin - Sydney,Lockheed 14 Super Electra,PK-AFO,9,5,4,8,5,3,0,1940,Comercial,Indonesia
576,1940-02-10,"Cosenza,Italy",Ala Littoria SA,Catania - Brindisi - Rome,Savoia-Marchetti SM-75,I-LEAL,10,4,6,10,4,6,0,1940,Comercial,Italy
577,1940-02-27,"Bucaramanga,Columbia",SCADTA,Bogota - Cucuta,Boeing 247D,C-79,11,9,2,11,9,2,0,1940,Comercial,Canada
578,1940-03-01,Gulf of Oman,Imperial Airways,Calcutta - Jask - Sharjah - Alexandria - London,Handley Page HP-42,G-AAGX,8,4,4,8,4,4,0,1940,Comercial,United Kingdom
579,1940-03-16,"Stromboli Island,Italy",Ala Littoria,Tripol- Catania - Rome - Milan,Savoia Marchetti SM 73,I- SUTO,14,10,4,14,10,4,0,1940,Comercial,No encontrado
580,1940-04-22,"Loch Lomond,Scotland",British Overseas Airways,Stockholm - Perth - Heston,Lockheed 14 Super Electra,G-AFKD,5,2,3,5,2,3,0,1940,Comercial,United Kingdom
581,1940-06-02,"El Segundo,California",Douglas Aircraft Company,Test flight,Douglas DC-5,Sin Dato,5,0,5,5,0,5,0,1940,Comercial,No encontrado
582,1940-06-14,"Prangli Island,Gulf of Finland,Estonia",Aero O-Y,"Tallinn, Estonia - Helsinki, Finland",Junkers JU-52/3mge,OH-ALL,9,7,2,9,7,2,0,1940,Comercial,Finland
585,1940-08-09,"Hannover,Germany",Deutsche Lufthansa,Desconocido,Douglas DC-2-115H,D-AIAV,13,10,3,2,2,0,0,1940,Comercial,Germany
586,1940-08-13,"Canberra,Australia",Military - Royal Australian Air Force,Melbourne - Canberra,Lockheed Hudson A16-97,Sin Dato,10,6,4,10,6,4,0,1940,Militar,No encontrado
587,1940-08-22,"Gospic,,Coatia",Aeroput,Zagreb - Split,Lockheed 10 Electra,YU-SBC,11,9,2,11,9,2,0,1940,Comercial,Serbia
588,1940-08-23,"Cluj,Romania",LARES,Baia Mare - Cluj-Napoca - Sibiu - Bucharest,Douglas DC-3,YR-PAF,15,12,3,15,12,3,0,1940,Comercial,Romania
589,1940-08-31,"Lovettsville,Virginia",Pennsylvania Central Airlines,Washington D.C. - Detroit,Douglas DC-3,NC21789,25,21,4,25,21,4,0,1940,Comercial,United States
590,1940-10-22,"Osijek,Croatia",Aeroput,Belgrade - Osijek - Zagreb,Lockheed 10 Electra,YU-SBE,12,9,3,7,4,3,0,1940,Comercial,Serbia
591,1940-10-29,"Changyi,China",China National Aviation Corporation,Chungking - Kunming,Douglas DC-2,NC14297,14,10,4,9,8,1,0,1940,Comercial,United States
592,1940-10-29,"Berlin,Germany",Deutsche Lufthansa,Desconocido,Douglas DC-3,D-AAIH,15,12,3,2,0,2,0,1940,Comercial,Germany
593,1940-11-04,"Rincon,Bolivia",Lloyd Aero Boliviano SA,Santa Cruz - Corumba,Junkers Ju-52/3m,CB-17,17,14,3,17,14,3,0,1940,Comercial,Chile
594,1940-11-04,"Centerville,Utah",United Air Lines,Oakland - Salt Lake City,Douglas DC-3,NC16086,10,8,2,10,8,2,0,1940,Comercial,United States
595,1940-11-08,"Rio de Janeiro,Brazil",VASP,Rio de Janeiro - Sao Paulo,Junkers Ju53/2m,PP-SPF,18,14,4,18,14,4,0,1940,Comercial,Brazil
596,1940-11-08,"Brandenburg,Germany",Deutsche Lufthansa,Berlin - Budapest,Junkers JU-90A-1,D-AVMF,29,23,6,29,23,6,0,1940,Comercial,Germany
598,1940-12-04,"Chicago,Illinois",United Air Lines,New York City - Chicago,Douglas DC-3A,NC25678,16,13,3,10,7,3,0,1940,Comercial,United States
599,1940-12-24,"Capri Island,Italy",Ala Littolia,Catania - Rome,Savoia-Marchetti SM.75,I-LIGO,7,3,4,7,3,4,0,1940,Comercial,Italy
600,1941-01-10,Mediterranean Sea,LATI,Rome - Seville - Villa Cisneros - Sal - Natal - Rio,Savoia-Marchetti SM-83,I-AREM,16,12,4,16,12,4,0,1941,Comercial,Italy
601,1941-01-15," Fernando de Noronha,Brazil",LATI,Rio de Janeiro - Natal - Sal - Seville - Rome,Savoia-Marchetti SM-75,I-BAYR,10,6,4,10,6,4,0,1941,Comercial,Italy
602,1941-01-17,"Nagyvarad,Hungary",Malert Airlines,Budapest - Maros-Vasarhely,Junkers JU-52/3m,HA-JUA,16,13,3,12,9,3,0,1941,Comercial,Hungary
603,1941-01-20,"Kian,China",China National Aviation Corporation,Desconocido,Ford 5-AT Tri-Motor,23,6,1,5,5,1,4,0,1941,Comercial,Guernsey
604,1941-01-23,"Robertson,Missouri",Trans Continental and Western Air,"Kansas City, MO - New York",Douglas DC-3-3,NC17315,13,10,3,2,1,1,0,1941,Comercial,United States
605,1941-02-06,"Armstrong,ON,Canada",Trans Canada Air Lines,Toronto - Winnipeg,Lockheed 14-H2 Super Electra,CF-TCP,12,9,3,12,9,3,0,1941,Comercial,Canada
606,1941-02-26,"Atlanta,Georgia",Eastern Air Lines,New York City -  Washington D.C. - Atlanta - Brownsville,Douglas DC-3,NC28394,16,13,3,9,6,3,0,1941,Comercial,United States
607,1941-03-01,"Trontheim,Norway",Deutsche Lufthansa,Desconocido,Junkers JU-52/3m,D-AQUB,12,9,3,3,3,0,0,1941,Comercial,Germany
608,1941-03-28,"Elands Bay,South Africa",South African Airways,Luanda - Windhoek - Cape Town,Lockheed 18 Lodestar,ZS-AST,10,6,4,10,6,4,0,1941,Comercial,South Africa
609,1941-06-03,Atlantic Ocean,Great Western and Southern Air Lines,"Isles of Scilly - Penzance, Cornwall",de Havilland DH-84 Dragon,G-ACPY,6,5,1,6,5,1,0,1941,Comercial,United Kingdom
610,1941-06-18,"Bucharest,Romania",LARES,Bucharest - Sofia,Douglas DC-3,YR-PAF,18,3,15,0,0,0,0,1941,Comercial,Romania
611,1941-06-21,Sea of Japan,Manchurian Air Lines,Desconocido,Mitsubishi MC-20,M-604,18,15,3,18,15,3,0,1941,Comercial,Isle of Man
612,1941-07-30,"Rome,Italy",Ala Littoria,Rome - Cagliari,Macchi C.100,I-PACE,25,20,5,5,5,0,0,1941,Comercial,Italy
613,1941-08-10,"Arran,Scotland",Military -Royal Air Force,Desconocido,Consolidated LB-30A Liberator,AM261,22,17,5,22,17,5,0,1941,Militar,Spain
